to_label,transition_time,label,experiment_id,architecture,cut_layer,batch_size,epochs,learning_rate
To 5,0.000129992234155,5,10,784_128_32_10,2,16,5,0.001
To 5,0.000134345085662,5,10,784_128_32_10,2,16,5,0.001
To 5,0.0001307905057055,5,10,784_128_32_10,2,16,5,0.001
To 5,0.0001291252269364,5,10,784_128_32_10,2,16,5,0.001
To 5,0.00013010335239,5,10,784_128_32_10,2,16,5,0.001
To 5,0.0001283678174198,5,10,784_128_32_10,2,16,5,0.001
To 6,0.0001379974781645,6,10,784_128_32_10,2,16,5,0.001
To 6,0.000133772989449,6,10,784_128_32_10,2,16,5,0.001
To 6,0.0001294755174582,6,10,784_128_32_10,2,16,5,0.001
To 6,0.0001294815728559,6,10,784_128_32_10,2,16,5,0.001
To 6,0.0001293182034984,6,10,784_128_32_10,2,16,5,0.001
To 6,0.0001292638551191,6,10,784_128_32_10,2,16,5,0.001
To 6,0.0001332910755012,6,10,784_128_32_10,2,16,5,0.001
To 6,0.0001323531682528,6,10,784_128_32_10,2,16,5,0.001
To 6,0.0001309115293971,6,10,784_128_32_10,2,16,5,0.001
To 6,0.0001321089135409,6,10,784_128_32_10,2,16,5,0.001
To 7,0.0001292496303436,7,10,784_128_32_10,2,16,5,0.001
To 7,0.0001342150428222,7,10,784_128_32_10,2,16,5,0.001
To 7,0.0001284868313213,7,10,784_128_32_10,2,16,5,0.001
To 7,0.000132897954002,7,10,784_128_32_10,2,16,5,0.001
To 7,0.0001291166680156,7,10,784_128_32_10,2,16,5,0.001
To 7,0.000129302569798,7,10,784_128_32_10,2,16,5,0.001
To 7,0.0001305498712269,7,10,784_128_32_10,2,16,5,0.001
To 7,0.0001282910060454,7,10,784_128_32_10,2,16,5,0.001
To 7,0.000130432666353,7,10,784_128_32_10,2,16,5,0.001
To 7,0.0001355504526675,7,10,784_128_32_10,2,16,5,0.001
To 8,0.0001298069584086,8,10,784_128_32_10,2,16,5,0.001
To 8,0.0001288547321841,8,10,784_128_32_10,2,16,5,0.001
To 8,0.0001289523397127,8,10,784_128_32_10,2,16,5,0.001
To 8,0.0001441412344448,8,10,784_128_32_10,2,16,5,0.001
To 8,0.0001296478320954,8,10,784_128_32_10,2,16,5,0.001
To 8,0.0001292910667878,8,10,784_128_32_10,2,16,5,0.001
To 8,0.0001296521060996,8,10,784_128_32_10,2,16,5,0.001
To 8,0.0001306716133566,8,10,784_128_32_10,2,16,5,0.001
To 8,0.0001318433591031,8,10,784_128_32_10,2,16,5,0.001
To 8,0.0001292730969336,8,10,784_128_32_10,2,16,5,0.001
To 9,0.0001290141768062,9,10,784_128_32_10,2,16,5,0.001
To 9,0.0001323246756389,9,10,784_128_32_10,2,16,5,0.001
To 9,0.0001294005652215,9,10,784_128_32_10,2,16,5,0.001
To 9,0.0001316224836841,9,10,784_128_32_10,2,16,5,0.001
To 9,0.000135441662797,9,10,784_128_32_10,2,16,5,0.001
To 9,0.0001289576891353,9,10,784_128_32_10,2,16,5,0.001
To 9,0.0001330521117166,9,10,784_128_32_10,2,16,5,0.001
To 9,0.0001297496839937,9,10,784_128_32_10,2,16,5,0.001
To 9,0.0001290179750832,9,10,784_128_32_10,2,16,5,0.001
To 9,0.0001354833511769,9,10,784_128_32_10,2,16,5,0.001
To 0,0.0002378810964724,0,26,784_128_32_10,1,64,3,0.01
To 0,0.0002409967165144,0,26,784_128_32_10,1,64,3,0.01
To 0,0.0002398813391007,0,26,784_128_32_10,1,64,3,0.01
To 0,0.0002484113204492,0,26,784_128_32_10,1,64,3,0.01
To 0,0.0002382455158991,0,26,784_128_32_10,1,64,3,0.01
To 0,0.0002354277953814,0,26,784_128_32_10,1,64,3,0.01
To 0,0.0002398217907388,0,26,784_128_32_10,1,64,3,0.01
To 0,0.0002368530951255,0,26,784_128_32_10,1,64,3,0.01
To 0,0.0002389437088216,0,26,784_128_32_10,1,64,3,0.01
To 0,0.0002377829327752,0,26,784_128_32_10,1,64,3,0.01
To 1,0.0002366853387732,1,26,784_128_32_10,1,64,3,0.01
To 1,0.0002429878513539,1,26,784_128_32_10,1,64,3,0.01
To 1,0.00023616304492,1,26,784_128_32_10,1,64,3,0.01
To 1,0.0002410988807678,1,26,784_128_32_10,1,64,3,0.01
To 1,0.0002365471433932,1,26,784_128_32_10,1,64,3,0.01
To 1,0.0002428975634525,1,26,784_128_32_10,1,64,3,0.01
To 1,0.0002335799924664,1,26,784_128_32_10,1,64,3,0.01
To 1,0.0002391811356434,1,26,784_128_32_10,1,64,3,0.01
To 1,0.0002480482172082,1,26,784_128_32_10,1,64,3,0.01
To 1,0.0002379815774665,1,26,784_128_32_10,1,64,3,0.01
To 2,0.0002403380115917,2,26,784_128_32_10,1,64,3,0.01
To 2,0.0002349147620966,2,26,784_128_32_10,1,64,3,0.01
To 2,0.0002393382691834,2,26,784_128_32_10,1,64,3,0.01
To 2,0.0002490425575322,2,26,784_128_32_10,1,64,3,0.01
To 2,0.000236365696931,2,26,784_128_32_10,1,64,3,0.01
To 2,0.0002370797670804,2,26,784_128_32_10,1,64,3,0.01
To 2,0.0002380098615373,2,26,784_128_32_10,1,64,3,0.01
To 2,0.0002352906987558,2,26,784_128_32_10,1,64,3,0.01
To 2,0.0002441116543703,2,26,784_128_32_10,1,64,3,0.01
To 2,0.0002374632838089,2,26,784_128_32_10,1,64,3,0.01
To 3,0.0002393289045854,3,26,784_128_32_10,1,64,3,0.01
To 3,0.0002464028211098,3,26,784_128_32_10,1,64,3,0.01
To 3,0.0002405123681828,3,26,784_128_32_10,1,64,3,0.01
To 3,0.0002336684016241,3,26,784_128_32_10,1,64,3,0.01
To 3,0.0002356780065249,3,26,784_128_32_10,1,64,3,0.01
To 3,0.0002501118049192,3,26,784_128_32_10,1,64,3,0.01
To 3,0.0002437759848201,3,26,784_128_32_10,1,64,3,0.01
To 3,0.0002393306836549,3,26,784_128_32_10,1,64,3,0.01
To 3,0.0002375497796019,3,26,784_128_32_10,1,64,3,0.01
To 3,0.0002390172859054,3,26,784_128_32_10,1,64,3,0.01
To 4,0.0002356287341771,4,26,784_128_32_10,1,64,3,0.01
To 4,0.00023728529847,4,26,784_128_32_10,1,64,3,0.01
To 4,0.0002420052886009,4,26,784_128_32_10,1,64,3,0.01
To 4,0.0002332920510065,4,26,784_128_32_10,1,64,3,0.01
To 4,0.0002390341041913,4,26,784_128_32_10,1,64,3,0.01
To 4,0.0002386010873812,4,26,784_128_32_10,1,64,3,0.01
To 4,0.000238333163054,4,26,784_128_32_10,1,64,3,0.01
To 4,0.000239363597958,4,26,784_128_32_10,1,64,3,0.01
To 4,0.0002548520807516,4,26,784_128_32_10,1,64,3,0.01
To 4,0.000233414693111,4,26,784_128_32_10,1,64,3,0.01
To 5,0.0002368746526969,5,26,784_128_32_10,1,64,3,0.01
To 5,0.0002405407955326,5,26,784_128_32_10,1,64,3,0.01
To 5,0.0002451640255046,5,26,784_128_32_10,1,64,3,0.01
To 5,0.0002398884467531,5,26,784_128_32_10,1,64,3,0.01
To 5,0.0002403192886031,5,26,784_128_32_10,1,64,3,0.01
To 5,0.0002348733984905,5,26,784_128_32_10,1,64,3,0.01
To 5,0.0002363128240928,5,26,784_128_32_10,1,64,3,0.01
To 5,0.000235051623378,5,26,784_128_32_10,1,64,3,0.01
To 5,0.0002572749089117,5,26,784_128_32_10,1,64,3,0.01
To 5,0.0002382229496541,5,26,784_128_32_10,1,64,3,0.01
To 6,0.0002345418876953,6,26,784_128_32_10,1,64,3,0.01
To 6,0.0002389370253023,6,26,784_128_32_10,1,64,3,0.01
To 6,0.0002356282089561,6,26,784_128_32_10,1,64,3,0.01
To 6,0.0002482095678879,6,26,784_128_32_10,1,64,3,0.01
To 6,0.000235148129009,6,26,784_128_32_10,1,64,3,0.01
To 6,0.0002433055609314,6,26,784_128_32_10,1,64,3,0.01
To 6,0.0002439839802765,6,26,784_128_32_10,1,64,3,0.01
To 6,0.0002382056962045,6,26,784_128_32_10,1,64,3,0.01
To 6,0.0002390670607674,6,26,784_128_32_10,1,64,3,0.01
To 6,0.00023784814842,6,26,784_128_32_10,1,64,3,0.01
To 7,0.0002444192322935,7,26,784_128_32_10,1,64,3,0.01
To 7,0.0002398154009943,7,26,784_128_32_10,1,64,3,0.01
To 7,0.0002405484429793,7,26,784_128_32_10,1,64,3,0.01
To 7,0.0002380493456724,7,26,784_128_32_10,1,64,3,0.01
To 7,0.000235578922626,7,26,784_128_32_10,1,64,3,0.01
To 7,0.0002352826652072,7,26,784_128_32_10,1,64,3,0.01
To 7,0.0002419168541745,7,26,784_128_32_10,1,64,3,0.01
To 7,0.0002378275294503,7,26,784_128_32_10,1,64,3,0.01
To 7,0.0002363676374608,7,26,784_128_32_10,1,64,3,0.01
To 7,0.0002399915617524,7,26,784_128_32_10,1,64,3,0.01
To 8,0.000238115297642,8,26,784_128_32_10,1,64,3,0.01
To 8,0.0002366633250795,8,26,784_128_32_10,1,64,3,0.01
To 8,0.0002338021179365,8,26,784_128_32_10,1,64,3,0.01
To 8,0.0002408075169713,8,26,784_128_32_10,1,64,3,0.01
To 8,0.0002385301182804,8,26,784_128_32_10,1,64,3,0.01
To 8,0.0002502551695116,8,26,784_128_32_10,1,64,3,0.01
To 8,0.0002382757755902,8,26,784_128_32_10,1,64,3,0.01
To 8,0.0002366896556771,8,26,784_128_32_10,1,64,3,0.01
To 8,0.0002466987765006,8,26,784_128_32_10,1,64,3,0.01
To 8,0.0002430175940644,8,26,784_128_32_10,1,64,3,0.01
To 9,0.0002484426141422,9,26,784_128_32_10,1,64,3,0.01
To 9,0.0002371635546457,9,26,784_128_32_10,1,64,3,0.01
To 9,0.000236573606646,9,26,784_128_32_10,1,64,3,0.01
To 9,0.0002475374657917,9,26,784_128_32_10,1,64,3,0.01
To 9,0.0002434344492547,9,26,784_128_32_10,1,64,3,0.01
To 9,0.0002351677468606,9,26,784_128_32_10,1,64,3,0.01
To 9,0.0002410447011228,9,26,784_128_32_10,1,64,3,0.01
To 9,0.0002433728453704,9,26,784_128_32_10,1,64,3,0.01
To 9,0.0002416843686785,9,26,784_128_32_10,1,64,3,0.01
To 9,0.0002368239721775,9,26,784_128_32_10,1,64,3,0.01
To 0,0.0001482319741631,0,19,784_128_32_10,2,32,5,0.01
To 0,0.0001449708453195,0,19,784_128_32_10,2,32,5,0.01
To 0,0.0001450514991802,0,19,784_128_32_10,2,32,5,0.01
To 0,0.0001501120356443,0,19,784_128_32_10,2,32,5,0.01
To 0,0.0001470732475001,0,19,784_128_32_10,2,32,5,0.01
To 0,0.000147357273426,0,19,784_128_32_10,2,32,5,0.01
To 0,0.0001437512460033,0,19,784_128_32_10,2,32,5,0.01
To 0,0.0001466851140646,0,19,784_128_32_10,2,32,5,0.01
To 0,0.0001448628176457,0,19,784_128_32_10,2,32,5,0.01
To 0,0.0001466228777527,0,19,784_128_32_10,2,32,5,0.01
To 1,0.0001461190818536,1,19,784_128_32_10,2,32,5,0.01
To 1,0.0001500265163374,1,19,784_128_32_10,2,32,5,0.01
To 1,0.0001501308297211,1,19,784_128_32_10,2,32,5,0.01
To 1,0.0001457395297512,1,19,784_128_32_10,2,32,5,0.01
To 1,0.0001462854153716,1,19,784_128_32_10,2,32,5,0.01
To 1,0.0001442807230783,1,19,784_128_32_10,2,32,5,0.01
To 1,0.0001502874463023,1,19,784_128_32_10,2,32,5,0.01
To 1,0.0001471177535806,1,19,784_128_32_10,2,32,5,0.01
To 1,0.0001443727827979,1,19,784_128_32_10,2,32,5,0.01
To 1,0.0001468407253699,1,19,784_128_32_10,2,32,5,0.01
To 2,0.0001461905001142,2,19,784_128_32_10,2,32,5,0.01
To 2,0.000143781098796,2,19,784_128_32_10,2,32,5,0.01
To 2,0.0001489332963198,2,19,784_128_32_10,2,32,5,0.01
To 2,0.0001505660632299,2,19,784_128_32_10,2,32,5,0.01
To 2,0.0001451015310056,2,19,784_128_32_10,2,32,5,0.01
To 2,0.0001440465203151,2,19,784_128_32_10,2,32,5,0.01
To 2,0.0001486792585555,2,19,784_128_32_10,2,32,5,0.01
To 2,0.0001450113825216,2,19,784_128_32_10,2,32,5,0.01
To 2,0.0001499685058963,2,19,784_128_32_10,2,32,5,0.01
To 2,0.0001541220172666,2,19,784_128_32_10,2,32,5,0.01
To 3,0.0001473054664972,3,19,784_128_32_10,2,32,5,0.01
To 3,0.0001535315182416,3,19,784_128_32_10,2,32,5,0.01
To 3,0.0001489038066491,3,19,784_128_32_10,2,32,5,0.01
To 3,0.0001439389566074,3,19,784_128_32_10,2,32,5,0.01
To 3,0.0001463328485077,3,19,784_128_32_10,2,32,5,0.01
To 3,0.0001447436445624,3,19,784_128_32_10,2,32,5,0.01
To 3,0.0001467565370588,3,19,784_128_32_10,2,32,5,0.01
To 3,0.0001497007072238,3,19,784_128_32_10,2,32,5,0.01
To 3,0.0001504088653004,3,19,784_128_32_10,2,32,5,0.01
To 3,0.000144995705026,3,19,784_128_32_10,2,32,5,0.01
To 4,0.0001475322529309,4,19,784_128_32_10,2,32,5,0.01
To 4,0.0001451905837027,4,19,784_128_32_10,2,32,5,0.01
To 4,0.0001472179832327,4,19,784_128_32_10,2,32,5,0.01
To 4,0.0001501450135182,4,19,784_128_32_10,2,32,5,0.01
To 4,0.0001457023757726,4,19,784_128_32_10,2,32,5,0.01
To 4,0.0001494685126061,4,19,784_128_32_10,2,32,5,0.01
To 4,0.0001439527241181,4,19,784_128_32_10,2,32,5,0.01
To 4,0.0001454126675196,4,19,784_128_32_10,2,32,5,0.01
To 4,0.000145594194784,4,19,784_128_32_10,2,32,5,0.01
To 4,0.0001446063000222,4,19,784_128_32_10,2,32,5,0.01
To 5,0.0001461464315765,5,19,784_128_32_10,2,32,5,0.01
To 5,0.0001473310554911,5,19,784_128_32_10,2,32,5,0.01
To 5,0.0001448564843578,5,19,784_128_32_10,2,32,5,0.01
To 5,0.0001450359215757,5,19,784_128_32_10,2,32,5,0.01
To 5,0.0001460188620513,5,19,784_128_32_10,2,32,5,0.01
To 5,0.0001481281508878,5,19,784_128_32_10,2,32,5,0.01
To 5,0.0001469261004201,5,19,784_128_32_10,2,32,5,0.01
To 5,0.0001451870654722,5,19,784_128_32_10,2,32,5,0.01
To 5,0.0001466881430633,5,19,784_128_32_10,2,32,5,0.01
To 5,0.0001446575061228,5,19,784_128_32_10,2,32,5,0.01
To 6,0.0001459424653329,6,19,784_128_32_10,2,32,5,0.01
To 6,0.0001479604658523,6,19,784_128_32_10,2,32,5,0.01
To 6,0.0001462679782896,6,19,784_128_32_10,2,32,5,0.01
To 6,0.0001465512827984,6,19,784_128_32_10,2,32,5,0.01
To 6,0.0001444156522321,6,19,784_128_32_10,2,32,5,0.01
To 6,0.0001524302689517,6,19,784_128_32_10,2,32,5,0.01
To 6,0.0001457072670343,6,19,784_128_32_10,2,32,5,0.01
To 6,0.0001445511248524,6,19,784_128_32_10,2,32,5,0.01
To 6,0.0001484418714512,6,19,784_128_32_10,2,32,5,0.01
To 6,0.0001458686247362,6,19,784_128_32_10,2,32,5,0.01
To 7,0.0001443824417519,7,19,784_128_32_10,2,32,5,0.01
To 7,0.0001523517765612,7,19,784_128_32_10,2,32,5,0.01
To 7,0.0001424834730576,7,19,784_128_32_10,2,32,5,0.01
To 7,0.0001429603391306,7,19,784_128_32_10,2,32,5,0.01
To 7,0.0001510043505373,7,19,784_128_32_10,2,32,5,0.01
To 7,0.0001452697174889,7,19,784_128_32_10,2,32,5,0.01
To 7,0.000145224940299,7,19,784_128_32_10,2,32,5,0.01
To 7,0.0001452192240944,7,19,784_128_32_10,2,32,5,0.01
To 7,0.0001447693228567,7,19,784_128_32_10,2,32,5,0.01
To 7,0.0001479889582661,7,19,784_128_32_10,2,32,5,0.01
To 8,0.0001463572019874,8,19,784_128_32_10,2,32,5,0.01
To 8,0.0001452385129822,8,19,784_128_32_10,2,32,5,0.01
To 8,0.0001450040073223,8,19,784_128_32_10,2,32,5,0.01
To 8,0.0001422516154109,8,19,784_128_32_10,2,32,5,0.01
To 8,0.0001455182129093,8,19,784_128_32_10,2,32,5,0.01
To 8,0.0001439736099618,8,19,784_128_32_10,2,32,5,0.01
To 8,0.0001567090551058,8,19,784_128_32_10,2,32,5,0.01
To 8,0.0001455731641233,8,19,784_128_32_10,2,32,5,0.01
To 8,0.0001461791010762,8,19,784_128_32_10,2,32,5,0.01
To 8,0.0001441003971554,8,19,784_128_32_10,2,32,5,0.01
To 9,0.0001448999667905,9,19,784_128_32_10,2,32,5,0.01
To 9,0.0001459494071513,9,19,784_128_32_10,2,32,5,0.01
To 9,0.0001470933970433,9,19,784_128_32_10,2,32,5,0.01
To 9,0.0001492851014293,9,19,784_128_32_10,2,32,5,0.01
To 9,0.0001467266422647,9,19,784_128_32_10,2,32,5,0.01
To 9,0.0001457449722987,9,19,784_128_32_10,2,32,5,0.01
To 9,0.0001434984133225,9,19,784_128_32_10,2,32,5,0.01
To 9,0.0001437801626784,9,19,784_128_32_10,2,32,5,0.01
To 9,0.0001455040937248,9,19,784_128_32_10,2,32,5,0.01
To 9,0.0001463174006231,9,19,784_128_32_10,2,32,5,0.01
To 0,0.000243007665161,0,21,784_128_32_10,1,32,5,0.001
To 0,0.0002477132631633,0,21,784_128_32_10,1,32,5,0.001
To 0,0.0002445559561169,0,21,784_128_32_10,1,32,5,0.001
To 0,0.0002598206202189,0,21,784_128_32_10,1,32,5,0.001
To 0,0.0002476849006405,0,21,784_128_32_10,1,32,5,0.001
To 0,0.0002459552002529,0,21,784_128_32_10,1,32,5,0.001
To 0,0.0002453120713381,0,21,784_128_32_10,1,32,5,0.001
To 0,0.0002513865995809,0,21,784_128_32_10,1,32,5,0.001
To 0,0.0002436096873677,0,21,784_128_32_10,1,32,5,0.001
To 0,0.0002434175129446,0,21,784_128_32_10,1,32,5,0.001
To 1,0.0002481964393725,1,21,784_128_32_10,1,32,5,0.001
To 1,0.0002429231563383,1,21,784_128_32_10,1,32,5,0.001
To 1,0.0002423725903293,1,21,784_128_32_10,1,32,5,0.001
To 1,0.0002510999993048,1,21,784_128_32_10,1,32,5,0.001
To 1,0.0002505518862895,1,21,784_128_32_10,1,32,5,0.001
To 1,0.0002482381823841,1,21,784_128_32_10,1,32,5,0.001
To 1,0.0002466173292861,1,21,784_128_32_10,1,32,5,0.001
To 1,0.0002443889409668,1,21,784_128_32_10,1,32,5,0.001
To 1,0.0002461850769172,1,21,784_128_32_10,1,32,5,0.001
To 1,0.0002484161548051,1,21,784_128_32_10,1,32,5,0.001
To 2,0.0002451939561861,2,21,784_128_32_10,1,32,5,0.001
To 2,0.0002442183717101,2,21,784_128_32_10,1,32,5,0.001
To 2,0.0002431974465912,2,21,784_128_32_10,1,32,5,0.001
To 2,0.0002487398802287,2,21,784_128_32_10,1,32,5,0.001
To 2,0.0002459212554162,2,21,784_128_32_10,1,32,5,0.001
To 2,0.0002511764444407,2,21,784_128_32_10,1,32,5,0.001
To 2,0.0002421248524862,2,21,784_128_32_10,1,32,5,0.001
To 2,0.0002443409997232,2,21,784_128_32_10,1,32,5,0.001
To 2,0.0002474579289349,2,21,784_128_32_10,1,32,5,0.001
To 2,0.0002498676961143,2,21,784_128_32_10,1,32,5,0.001
To 3,0.0002457260805394,3,21,784_128_32_10,1,32,5,0.001
To 3,0.000245947160197,3,21,784_128_32_10,1,32,5,0.001
To 3,0.0002417779055623,3,21,784_128_32_10,1,32,5,0.001
To 3,0.0002530281257747,3,21,784_128_32_10,1,32,5,0.001
To 3,0.0002555939050211,3,21,784_128_32_10,1,32,5,0.001
To 3,0.0002440543512843,3,21,784_128_32_10,1,32,5,0.001
To 3,0.0002465957594198,3,21,784_128_32_10,1,32,5,0.001
To 3,0.000251808611918,3,21,784_128_32_10,1,32,5,0.001
To 3,0.0002519958115812,3,21,784_128_32_10,1,32,5,0.001
To 3,0.0002484577991923,3,21,784_128_32_10,1,32,5,0.001
To 4,0.0002451159364786,4,21,784_128_32_10,1,32,5,0.001
To 4,0.0002595189830662,4,21,784_128_32_10,1,32,5,0.001
To 4,0.0002491129223014,4,21,784_128_32_10,1,32,5,0.001
To 4,0.0002438689294773,4,21,784_128_32_10,1,32,5,0.001
To 4,0.0002483605995699,4,21,784_128_32_10,1,32,5,0.001
To 4,0.0002589106514236,4,21,784_128_32_10,1,32,5,0.001
To 4,0.0002438231984746,4,21,784_128_32_10,1,32,5,0.001
To 4,0.0002442609636817,4,21,784_128_32_10,1,32,5,0.001
To 4,0.0002466636357334,4,21,784_128_32_10,1,32,5,0.001
To 4,0.0002450515912926,4,21,784_128_32_10,1,32,5,0.001
To 5,0.0002560648075823,5,21,784_128_32_10,1,32,5,0.001
To 5,0.0002490949413711,5,21,784_128_32_10,1,32,5,0.001
To 5,0.0002661819306344,5,21,784_128_32_10,1,32,5,0.001
To 5,0.000247386612636,5,21,784_128_32_10,1,32,5,0.001
To 5,0.0002489775520184,5,21,784_128_32_10,1,32,5,0.001
To 5,0.0002520093959993,5,21,784_128_32_10,1,32,5,0.001
To 5,0.0002486474096438,5,21,784_128_32_10,1,32,5,0.001
To 5,0.0002487899571062,5,21,784_128_32_10,1,32,5,0.001
To 5,0.0002502236573895,5,21,784_128_32_10,1,32,5,0.001
To 5,0.0002472572377004,5,21,784_128_32_10,1,32,5,0.001
To 6,0.0002414591548856,6,21,784_128_32_10,1,32,5,0.001
To 6,0.0002449726422725,6,21,784_128_32_10,1,32,5,0.001
To 6,0.0002550617180955,6,21,784_128_32_10,1,32,5,0.001
To 6,0.0002493948234191,6,21,784_128_32_10,1,32,5,0.001
To 6,0.0002438461725612,6,21,784_128_32_10,1,32,5,0.001
To 6,0.0002459471354833,6,21,784_128_32_10,1,32,5,0.001
To 6,0.0002447724104086,6,21,784_128_32_10,1,32,5,0.001
To 6,0.0002463970512655,6,21,784_128_32_10,1,32,5,0.001
To 6,0.0002448662033294,6,21,784_128_32_10,1,32,5,0.001
To 6,0.0002474018190591,6,21,784_128_32_10,1,32,5,0.001
To 7,0.0002463442949846,7,21,784_128_32_10,1,32,5,0.001
To 7,0.0002562020635512,7,21,784_128_32_10,1,32,5,0.001
To 7,0.0002492100749574,7,21,784_128_32_10,1,32,5,0.001
To 7,0.0002442947375737,7,21,784_128_32_10,1,32,5,0.001
To 7,0.0002469165640403,7,21,784_128_32_10,1,32,5,0.001
To 7,0.0002484996829714,7,21,784_128_32_10,1,32,5,0.001
To 7,0.0002468749303615,7,21,784_128_32_10,1,32,5,0.001
To 7,0.0002510534095479,7,21,784_128_32_10,1,32,5,0.001
To 7,0.0002465412774438,7,21,784_128_32_10,1,32,5,0.001
To 7,0.0002556256105984,7,21,784_128_32_10,1,32,5,0.001
To 8,0.0002484927297419,8,21,784_128_32_10,1,32,5,0.001
To 8,0.0002542767953931,8,21,784_128_32_10,1,32,5,0.001
To 8,0.0002451162620521,8,21,784_128_32_10,1,32,5,0.001
To 8,0.0002447214919966,8,21,784_128_32_10,1,32,5,0.001
To 8,0.0002479716405401,8,21,784_128_32_10,1,32,5,0.001
To 8,0.0002458424808128,8,21,784_128_32_10,1,32,5,0.001
To 8,0.0002504750258392,8,21,784_128_32_10,1,32,5,0.001
To 8,0.0002479906954796,8,21,784_128_32_10,1,32,5,0.001
To 8,0.0002452320372322,8,21,784_128_32_10,1,32,5,0.001
To 8,0.000243081377881,8,21,784_128_32_10,1,32,5,0.001
To 9,0.0002624993164514,9,21,784_128_32_10,1,32,5,0.001
To 9,0.0002483675861861,9,21,784_128_32_10,1,32,5,0.001
To 9,0.0002486862382045,9,21,784_128_32_10,1,32,5,0.001
To 9,0.0002469552843629,9,21,784_128_32_10,1,32,5,0.001
To 9,0.0002463022201399,9,21,784_128_32_10,1,32,5,0.001
To 9,0.0002450098285291,9,21,784_128_32_10,1,32,5,0.001
To 9,0.0002460867056028,9,21,784_128_32_10,1,32,5,0.001
To 9,0.0002526627251164,9,21,784_128_32_10,1,32,5,0.001
To 9,0.0002470723660156,9,21,784_128_32_10,1,32,5,0.001
To 9,0.0002467345052204,9,21,784_128_32_10,1,32,5,0.001
To 0,0.0002308134611094,0,32,784_128_32_10,1,64,5,0.01
To 0,0.0002409839344595,0,32,784_128_32_10,1,64,5,0.01
To 0,0.000222616900022,0,32,784_128_32_10,1,64,5,0.01
To 0,0.0002256804173535,0,32,784_128_32_10,1,64,5,0.01
To 0,0.0002254297027429,0,32,784_128_32_10,1,64,5,0.01
To 0,0.0002288966076212,0,32,784_128_32_10,1,64,5,0.01
To 0,0.0002263863062121,0,32,784_128_32_10,1,64,5,0.01
To 0,0.0002245432579476,0,32,784_128_32_10,1,64,5,0.01
To 0,0.0002348294505293,0,32,784_128_32_10,1,64,5,0.01
To 0,0.0002277670657514,0,32,784_128_32_10,1,64,5,0.01
To 1,0.0002310779270465,1,32,784_128_32_10,1,64,5,0.01
To 1,0.0002230348680459,1,32,784_128_32_10,1,64,5,0.01
To 1,0.0002269824461251,1,32,784_128_32_10,1,64,5,0.01
To 1,0.0002296423975363,1,32,784_128_32_10,1,64,5,0.01
To 1,0.0002310947673209,1,32,784_128_32_10,1,64,5,0.01
To 1,0.0002262895973167,1,32,784_128_32_10,1,64,5,0.01
To 1,0.0002244089336084,1,32,784_128_32_10,1,64,5,0.01
To 1,0.0002222305202402,1,32,784_128_32_10,1,64,5,0.01
To 1,0.0002263704839698,1,32,784_128_32_10,1,64,5,0.01
To 1,0.0002275901268506,1,32,784_128_32_10,1,64,5,0.01
To 2,0.0002273515869646,2,32,784_128_32_10,1,64,5,0.01
To 2,0.000223836557306,2,32,784_128_32_10,1,64,5,0.01
To 2,0.0002321886120107,2,32,784_128_32_10,1,64,5,0.01
To 2,0.0002242706755481,2,32,784_128_32_10,1,64,5,0.01
To 2,0.000227467884691,2,32,784_128_32_10,1,64,5,0.01
To 2,0.0002233176873038,2,32,784_128_32_10,1,64,5,0.01
To 2,0.0002324647079681,2,32,784_128_32_10,1,64,5,0.01
To 2,0.0002288616812869,2,32,784_128_32_10,1,64,5,0.01
To 2,0.00023357202802,2,32,784_128_32_10,1,64,5,0.01
To 2,0.0002272412225768,2,32,784_128_32_10,1,64,5,0.01
To 3,0.0002246356002433,3,32,784_128_32_10,1,64,5,0.01
To 3,0.0002231858421709,3,32,784_128_32_10,1,64,5,0.01
To 3,0.0002271435348374,3,32,784_128_32_10,1,64,5,0.01
To 3,0.0002279471284191,3,32,784_128_32_10,1,64,5,0.01
To 3,0.000224304040801,3,32,784_128_32_10,1,64,5,0.01
To 3,0.0002360299796938,3,32,784_128_32_10,1,64,5,0.01
To 3,0.0002348596087618,3,32,784_128_32_10,1,64,5,0.01
To 3,0.0002250127584905,3,32,784_128_32_10,1,64,5,0.01
To 3,0.0002267230295648,3,32,784_128_32_10,1,64,5,0.01
To 3,0.0002239446952694,3,32,784_128_32_10,1,64,5,0.01
To 4,0.0002274552584923,4,32,784_128_32_10,1,64,5,0.01
To 4,0.0002250504479324,4,32,784_128_32_10,1,64,5,0.01
To 4,0.0002442186231056,4,32,784_128_32_10,1,64,5,0.01
To 4,0.0002328996893408,4,32,784_128_32_10,1,64,5,0.01
To 4,0.0002273439418318,4,32,784_128_32_10,1,64,5,0.01
To 4,0.0002227686160664,4,32,784_128_32_10,1,64,5,0.01
To 4,0.0002244023397226,4,32,784_128_32_10,1,64,5,0.01
To 4,0.0002319545614995,4,32,784_128_32_10,1,64,5,0.01
To 4,0.0002246105906653,4,32,784_128_32_10,1,64,5,0.01
To 4,0.0002282791137695,4,32,784_128_32_10,1,64,5,0.01
To 5,0.0002251512810892,5,32,784_128_32_10,1,64,5,0.01
To 5,0.000242772353486,5,32,784_128_32_10,1,64,5,0.01
To 5,0.0002221311867485,5,32,784_128_32_10,1,64,5,0.01
